,Date,High,Low,Open,Close,Volume,Adj Close
0,2010-01-04,54.099998474121094,53.20000076293945,53.7400016784668,53.5099983215332,4890300.0,41.98542404174805
1,2010-01-05,54.06999969482422,53.029998779296875,53.27000045776367,54.04999923706055,6379300.0,42.40912628173828
2,2010-01-06,54.849998474121094,53.66999816894531,54.029998779296875,54.04999923706055,3013600.0,42.40912628173828
3,2010-01-07,57.209999084472656,53.75,53.849998474121094,56.97999954223633,5700800.0,44.708091735839844
4,2010-01-08,57.52000045776367,56.099998474121094,56.810001373291016,57.130001068115234,3770800.0,44.825782775878906
5,2010-01-11,58.0,56.93000030517578,57.18000030517578,57.290000915527344,2840700.0,44.95133590698242
6,2010-01-12,57.7599983215332,55.91999816894531,56.84000015258789,56.70000076293945,2778300.0,44.48839569091797
7,2010-01-13,57.4900016784668,56.290000915527344,56.58000183105469,57.040000915527344,2945800.0,44.8342399597168
8,2010-01-14,57.97999954223633,56.439998626708984,56.93000030517578,57.84000015258789,3064100.0,45.46303939819336
9,2010-01-15,58.0,56.43000030517578,57.5099983215332,56.68000030517578,3955300.0,44.5512809753418
10,2010-01-19,58.20000076293945,55.720001220703125,56.540000915527344,57.83000183105469,3770800.0,45.4551887512207
11,2010-01-20,58.939998626708984,57.29999923706055,57.709999084472656,58.790000915527344,6107900.0,46.20976638793945
12,2010-01-21,58.04999923706055,55.0099983215332,57.63999938964844,55.70000076293945,9860900.0,43.780975341796875
13,2010-01-22,56.63999938964844,53.310001373291016,56.18000030517578,53.619998931884766,7256500.0,42.14605712890625
14,2010-01-25,54.90999984741211,53.06999969482422,54.369998931884766,54.0099983215332,3369800.0,42.452606201171875
15,2010-01-26,54.810001373291016,52.599998474121094,53.869998931884766,52.65999984741211,4635100.0,41.39149856567383
16,2010-01-27,54.65999984741211,52.439998626708984,52.47999954223633,54.36000061035156,4513800.0,42.727718353271484
17,2010-01-28,55.0,53.20000076293945,54.869998931884766,54.13999938964844,4652600.0,42.55479431152344
18,2010-01-29,56.88999938964844,55.20000076293945,55.369998931884766,55.43000030517578,8374700.0,43.56876754760742
19,2010-02-01,56.220001220703125,55.0099983215332,55.81999969482422,55.86000061035156,5043100.0,43.90673828125
20,2010-02-02,56.25,53.79999923706055,55.88999938964844,54.650001525878906,9538100.0,42.95566177368164
21,2010-02-03,54.599998474121094,53.66999816894531,54.16999816894531,53.709999084472656,74680900.0,42.2168083190918
22,2010-02-04,53.650001525878906,51.0,53.56999969482422,51.029998779296875,20035300.0,40.110294342041016
23,2010-02-05,51.88999938964844,50.459999084472656,51.720001220703125,51.790000915527344,12992600.0,40.70765686035156
24,2010-02-08,52.20000076293945,50.61000061035156,51.65999984741211,50.75,6601800.0,39.890193939208984
25,2010-02-09,52.08000183105469,50.459999084472656,51.4900016784668,51.060001373291016,9227900.0,40.133880615234375
26,2010-02-10,52.029998779296875,50.90999984741211,51.18000030517578,51.279998779296875,5768000.0,40.30679702758789
27,2010-02-11,51.70000076293945,50.7400016784668,51.310001373291016,51.400001525878906,4962000.0,40.401119232177734
28,2010-02-12,51.61000061035156,50.599998474121094,51.40999984741211,51.52000045776367,7488900.0,40.49544906616211
29,2010-02-16,52.5,51.27000045776367,51.7400016784668,52.439998626708984,6835200.0,41.218570709228516
30,2010-02-17,52.79999923706055,51.400001525878906,52.79999923706055,51.849998474121094,6298200.0,40.75482177734375
31,2010-02-18,52.220001220703125,51.439998626708984,51.470001220703125,51.869998931884766,3664900.0,40.770530700683594
32,2010-02-19,52.13999938964844,51.310001373291016,51.650001525878906,51.70000076293945,5378500.0,40.63691711425781
33,2010-02-22,53.61000061035156,52.369998931884766,52.380001068115234,53.16999816894531,6449300.0,41.7923583984375
34,2010-02-23,53.38999938964844,52.09000015258789,53.06999969482422,52.560001373291016,6263700.0,41.312896728515625
35,2010-02-24,53.81999969482422,52.290000915527344,52.81999969482422,53.779998779296875,5567400.0,42.27183151245117
36,2010-02-25,53.650001525878906,52.599998474121094,53.4900016784668,53.63999938964844,4679600.0,42.16178512573242
37,2010-02-26,54.060001373291016,53.130001068115234,53.599998474121094,53.7599983215332,7781200.0,42.25612258911133
38,2010-03-01,54.0,53.279998779296875,53.88999938964844,53.810001373291016,3469300.0,42.29541015625
39,2010-03-02,54.22999954223633,53.11000061035156,53.529998779296875,53.5099983215332,6209200.0,42.059593200683594
40,2010-03-03,54.34000015258789,53.40999984741211,53.59000015258789,53.75,4097500.0,42.248252868652344
41,2010-03-04,54.29999923706055,53.689998626708984,53.939998626708984,54.20000076293945,4973800.0,42.60194778442383
42,2010-03-05,55.68000030517578,54.31999969482422,54.650001525878906,55.56999969482422,5536200.0,43.678794860839844
43,2010-03-08,56.290000915527344,55.5,56.27000045776367,55.529998779296875,3620200.0,43.647369384765625
44,2010-03-09,56.5,55.04999923706055,55.439998626708984,56.189998626708984,5344600.0,44.16613006591797
45,2010-03-10,57.599998474121094,56.119998931884766,56.4900016784668,57.400001525878906,6290900.0,45.117191314697266
46,2010-03-11,58.45000076293945,56.93000030517578,57.2599983215332,58.439998626708984,5273800.0,45.93465042114258
47,2010-03-12,58.91999816894531,57.66999816894531,58.77000045776367,57.86000061035156,3832100.0,45.47877502441406
48,2010-03-15,57.58000183105469,56.349998474121094,57.41999816894531,57.29999923706055,4619100.0,45.03860092163086
49,2010-03-16,58.619998931884766,57.33000183105469,57.43000030517578,58.619998931884766,4174600.0,46.07612991333008
